Time [s],SP_AV1 [bar],SP_AV2 [mm],SP_AV3 [bar],Kp1 [N/A],Ki1 [N/A],Kd1 [N/A],Kp2 [N/A],Ki2 [N/A],Kd2 [N/A],Kp3 [N/A],Ki3 [N/A],Kd3 [N/A],S1fake [bar],S5fake [bar],S6fake [mm],AV1fake [%],AV2fake [%],AV3fake [%],S1real [bar],S2real [m3/h],S5real [bar],S6real [mm],S7real [m3/h],AV1real [%],AV2real [%],AV3real [%],QwIN [m3/h],QwOUT [m3/h],VwOUT [m3],Plant NORMALSTARTUP [1/0],Attack [1/0],Plant SHUTDOWN [1/0],Plant OFF [1/0],Plant RESTART [1/0]
4633,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.498427787,9.979058034,1.8089712,305.236072,1.965002411,88.90625,35.85294118,100,9.979058034,9.979058034,1.279857966,0,1,0,0,0
4634,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.498427787,9.979058034,1.8092758,305.236072,1.965002271,88.90625,35.7745098,100,9.979058034,9.979058034,1.280135162,0,1,0,0,0
4635,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.498427787,9.979058034,1.80958,305.236072,1.96500214,88.90625,35.69607843,100,9.979058034,9.979058034,1.280412358,0,1,0,0,0
4636,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.498427787,9.979058034,1.8098838,305.236072,1.965002016,88.90625,35.60784314,100,9.979058034,9.979058034,1.280689554,0,1,0,0,0
4637,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.498427787,9.979058034,1.8101872,305.236072,1.965001899,88.90625,35.52941176,100,9.979058034,9.979058034,1.28096675,0,1,0,0,0
4638,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.498427787,9.979058034,1.8104902,305.236072,1.965001789,88.90625,35.45098039,100,9.979058034,9.979058034,1.281243946,0,1,0,0,0
4639,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.498427787,9.979058034,1.8107928,305.2315012,1.965001686,88.90625,35.3627451,100,9.979058034,10.06089789,1.281523416,0,1,0,0,0
4640,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.498427787,9.979058034,1.811095,305.2315012,1.965001588,88.90625,35.28431373,100,9.979058034,9.979058034,1.281800612,0,1,0,0,0
4641,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.498427787,9.979058034,1.8113968,305.2315012,1.965001497,88.90625,35.20588235,100,9.979058034,9.979058034,1.282077808,0,1,0,0,0
4642,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.498427787,9.979058034,1.8116982,305.2292079,1.96500141,88.9,35.11764706,100,9.979058034,10.02011941,1.282356144,0,1,0,0,0
4643,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.498427787,9.979058034,1.8119992,305.2292079,1.965001328,88.9,35.03921569,100,9.979058034,9.979058034,1.28263334,0,1,0,0,0
4644,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.498427787,9.979058034,1.8122998,305.2284627,1.965001252,88.9,34.96078431,100,9.979058034,9.992400789,1.282910907,0,1,0,0,0
4645,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.499130166,9.979058034,1.8126,305.2284627,1.965001179,88.9,34.87254902,100,9.979058034,9.979058034,1.283188103,0,1,0,0,0
4646,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.499949608,9.979058034,1.8128998,305.2256396,1.965001111,88.93125,34.79411765,100,9.979058034,10.02960544,1.283466703,0,1,0,0,0
4647,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.500203245,9.979058034,1.8131992,305.2256396,1.965001047,88.93125,34.71568627,100,9.979058034,9.979058034,1.283743899,0,1,0,0,0
4648,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.500499155,9.979058034,1.8134982,305.2256396,1.965000986,88.9375,34.62745098,100,9.979058034,9.979058034,1.284021095,0,1,0,0,0
4649,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.500844383,9.979058034,1.8137968,305.2256396,1.965000929,88.9375,34.54901961,100,9.979058034,9.979058034,1.284298292,0,1,0,0,0
4650,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.501130086,9.979058034,1.814095,305.2256396,1.965000875,88.9375,34.47058824,100,9.979058034,9.979058034,1.284575488,0,1,0,0,0
4651,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.501326832,9.979058034,1.8143928,305.2256396,1.965000825,88.9375,34.38235294,100,9.979058034,9.979058034,1.284852684,0,1,0,0,0
4652,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.501514096,9.979058034,1.8146902,305.2256396,1.965000777,88.9375,34.30392157,100,9.979058034,9.979058034,1.28512988,0,1,0,0,0
4653,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.501683253,9.979058034,1.8149872,305.222414,1.965000732,88.9375,34.24509804,100,9.979058034,10.03681218,1.28540868,0,1,0,0,0
4654,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.501823065,9.979058034,1.8152838,305.222414,1.96500069,88.9375,34.15686275,100,9.979058034,9.979058034,1.285685876,0,1,0,0,0
4655,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.501938562,9.979058034,1.81558,305.222414,1.96500065,88.94375,34.07843137,100,9.979058034,9.979058034,1.285963072,0,1,0,0,0
4656,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502040517,9.979058034,1.8158758,305.222414,1.965000612,88.94375,34,100,9.979058034,9.979058034,1.286240268,0,1,0,0,0
4657,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502128253,9.979058034,1.8161712,305.222414,1.965000577,88.94375,33.91176471,100,9.979058034,9.979058034,1.286517464,0,1,0,0,0
4658,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.50220242,9.979058034,1.8164662,305.2222364,1.965000543,88.94375,33.83333333,100,9.979058034,9.98223795,1.286794749,0,1,0,0,0
4659,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502265646,9.979058034,1.8167608,305.2226863,1.965000512,88.94375,33.75490196,100,9.979058034,9.971002605,1.287071721,0,1,0,0,0
4660,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.50232016,9.979058034,1.817055,305.2226863,1.965000482,88.94375,33.67647059,100,9.979058034,9.979058034,1.287348917,0,1,0,0,0
4661,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502366767,9.979058034,1.8173488,305.2077698,1.965000454,88.95,33.58823529,100,9.979058034,10.24613694,1.287633532,0,1,0,0,0
4662,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502406519,9.979058034,1.8176422,305.2077698,1.965000428,88.95,33.50980392,100,9.979058034,9.979058034,1.287910728,0,1,0,0,0
4663,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502440536,9.979058034,1.8179352,305.2077698,1.965000403,88.95,33.43137255,100,9.979058034,9.979058034,1.288187924,0,1,0,0,0
4664,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502469684,9.979058034,1.8182278,305.2077698,1.96500038,88.95,33.35294118,100,9.979058034,9.979058034,1.28846512,0,1,0,0,0
4665,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502494605,9.979058034,1.81852,305.2014716,1.965000358,88.95,33.26470588,100,9.979058034,10.09182687,1.288745449,0,1,0,0,0
4666,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502515911,9.979058034,1.8188118,305.2014716,1.965000337,88.95,33.18627451,100,9.979058034,9.979058034,1.289022645,0,1,0,0,0
4667,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502534143,9.979058034,1.8191032,305.2014716,1.965000318,88.95625,33.10784314,100,9.979058034,9.979058034,1.289299841,0,1,0,0,0
4668,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502549744,9.979058034,1.8193942,305.2014716,1.965000299,88.95625,33.02941176,100,9.979058034,9.979058034,1.289577037,0,1,0,0,0
4669,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502563088,9.979058034,1.8196848,305.2014716,1.965000282,88.95625,32.94117647,100,9.979058034,9.979058034,1.289854233,0,1,0,0,0
4670,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502574501,9.979058034,1.819975,305.2038008,1.965000266,88.95625,32.8627451,100,9.979058034,9.937353868,1.29013027,0,1,0,0,0
4671,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502584267,9.979058034,1.8202648,305.2038008,1.96500025,88.95625,32.78431373,100,9.979058034,9.979058034,1.290407467,0,1,0,0,0
4672,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.50259262,9.979058034,1.8205542,305.1976134,1.965000236,88.95625,32.70588235,100,9.979058034,10.089843,1.29068774,0,1,0,0,0
4673,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502599766,9.979058034,1.8208432,305.1974089,1.965000222,88.9625,32.61764706,100,9.979058034,9.982719592,1.290965038,0,1,0,0,0
4674,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.50260588,9.979058034,1.8211318,305.1974089,1.965000209,88.9625,32.53921569,100,9.979058034,9.979058034,1.291242234,0,1,0,0,0
4675,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502611109,9.979058034,1.82142,305.1974089,1.965000197,88.9625,32.46078431,100,9.979058034,9.979058034,1.29151943,0,1,0,0,0
4676,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502615583,9.979058034,1.8217078,305.1974089,1.965000186,88.9625,32.37254902,100,9.979058034,9.979058034,1.291796626,0,1,0,0,0
4677,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.50261941,9.979058034,1.8219952,305.1944858,1.965000175,88.9625,32.29411765,100,9.979058034,10.03139594,1.292075276,0,1,0,0,0
4678,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502622684,9.979058034,1.8222822,305.1863852,1.965000165,88.9625,32.21568627,100,9.979058034,10.12409872,1.292356501,0,1,0,0,0
4679,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502625485,9.979058034,1.8225688,305.1863852,1.965000155,88.9625,32.1372549,100,9.979058034,9.979058034,1.292633697,0,1,0,0,0
4680,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502627881,9.979058034,1.822855,305.1863852,1.965000146,88.96875,32.04901961,100,9.979058034,9.979058034,1.292910893,0,1,0,0,0
4681,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.50262993,9.979058034,1.8231408,305.1771431,1.965000138,88.96875,32,100,9.979058034,10.1445372,1.293192686,0,1,0,0,0
4682,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502631684,9.979058034,1.8234262,305.1771431,1.96500013,88.96875,31.91176471,100,9.979058034,9.979058034,1.293469882,0,1,0,0,0
4683,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502633184,9.979058034,1.8237112,305.1771431,1.965000122,88.96875,31.83333333,100,9.979058034,9.979058034,1.293747078,0,1,0,0,0
4684,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502634467,9.979058034,1.8239958,305.1771431,1.965000115,88.96875,31.74509804,100,9.979058034,9.979058034,1.294024274,0,1,0,0,0
4685,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502635565,9.979058034,1.82428,305.1771431,1.965000109,88.96875,31.66666667,100,9.979058034,9.979058034,1.29430147,0,1,0,0,0
4686,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502636504,9.979058034,1.8245638,305.1771431,1.965000102,88.975,31.58823529,100,9.979058034,9.979058034,1.294578666,0,1,0,0,0
4687,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502637307,9.979058034,1.8248472,305.1771431,1.965000097,88.975,31.50980392,100,9.979058034,9.979058034,1.294855862,0,1,0,0,0
4688,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502637994,9.979058034,1.8251302,305.1943316,1.965000091,88.975,31.40196078,100,9.979058034,9.671299126,1.295124509,0,1,0,0,0
4689,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502638582,9.979058034,1.8254128,305.1943316,1.965000086,88.975,31.33333333,100,9.979058034,9.979058034,1.295401705,0,1,0,0,0
4690,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502639085,9.979058034,1.825695,305.1943316,1.965000081,88.975,31.24509804,100,9.979058034,9.979058034,1.295678901,0,1,0,0,0
4691,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502639515,9.979058034,1.8259768,305.1943316,1.965000076,88.975,31.16666667,100,9.979058034,9.979058034,1.295956097,0,1,0,0,0
4692,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502639883,9.979058034,1.8262582,305.1943316,1.965000072,88.98125,31.08823529,100,9.979058034,9.979058034,1.296233293,0,1,0,0,0
4693,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502640198,9.979058034,1.8265392,305.1906126,1.965000068,88.98125,31.00980392,100,9.979058034,10.04564647,1.296512339,0,1,0,0,0
4694,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502640467,9.979058034,1.8268198,305.1906126,1.965000064,88.98125,30.92156863,100,9.979058034,9.979058034,1.296789535,0,1,0,0,0
4695,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502640698,9.979058034,1.8271,305.1906126,1.96500006,88.98125,30.84313725,100,9.979058034,9.979058034,1.297066731,0,1,0,0,0
4696,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502640895,9.979058034,1.8273798,305.1906126,1.965000056,88.98125,30.76470588,100,9.979058034,9.979058034,1.297343927,0,1,0,0,0
4697,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502641063,9.979058034,1.8276592,305.1906126,1.965000053,88.98125,30.68627451,100,9.979058034,9.979058034,1.297621123,0,1,0,0,0
4698,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502641208,9.979058034,1.8279382,305.1906126,1.96500005,88.9875,30.59803922,100,9.979058034,9.979058034,1.297898319,0,1,0,0,0
4699,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502641331,9.979058034,1.8282168,305.1906126,1.965000047,88.9875,30.51960784,100,9.979058034,9.979058034,1.298175515,0,1,0,0,0
4700,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502641437,9.979058034,1.828495,305.1906126,1.965000044,88.9875,30.44117647,100,9.979058034,9.979058034,1.298452711,0,1,0,0,0
4701,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502641527,9.979058034,1.8287728,305.1906126,1.965000042,88.9875,30.35294118,100,9.979058034,9.979058034,1.298729907,0,1,0,0,0
4702,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502641604,9.979058034,1.8290502,305.1744214,1.965000039,88.9875,30.30392157,100,9.979058034,10.26896035,1.299015156,0,1,0,0,0
4703,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.50264167,9.979058034,1.8293272,305.1637406,1.965000037,88.9875,30.21568627,100,9.979058034,10.17029702,1.299297665,0,1,0,0,0
4704,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502641727,9.979058034,1.8296038,305.1637406,1.965000035,88.9875,30.1372549,100,9.979058034,9.979058034,1.299574861,0,1,0,0,0
4705,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502641775,9.979058034,1.82988,305.1639872,1.965000033,88.99375,30.04901961,100,9.979058034,9.974642678,1.299851934,0,1,0,0,0
4706,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502641817,9.979058034,1.8301558,305.1639872,1.965000031,88.99375,29.97058824,100,9.979058034,9.979058034,1.30012913,0,1,0,0,0
4707,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502641852,9.979058034,1.8304312,305.1639872,1.965000029,88.99375,29.89215686,100,9.979058034,9.979058034,1.300406326,0,1,0,0,0
4708,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502641882,9.979058034,1.8307062,305.1639872,1.965000028,88.99375,29.81372549,100,9.979058034,9.979058034,1.300683522,0,1,0,0,0
4709,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502641908,9.979058034,1.8309808,305.1639872,1.965000026,88.99375,29.73529412,100,9.979058034,9.979058034,1.300960718,0,1,0,0,0
4710,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.50264193,9.979058034,1.831255,305.1639872,1.965000025,88.99375,29.64705882,100,9.979058034,9.979058034,1.301237914,0,1,0,0,0
4711,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502641949,9.979058034,1.8315288,305.1635935,1.965000023,89,29.56862745,100,9.979058034,9.986107205,1.301515306,0,1,0,0,0
4712,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502641965,9.979058034,1.8318022,305.1635935,1.965000022,89,29.49019608,100,9.979058034,9.979058034,1.301792502,0,1,0,0,0
4713,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502641979,9.979058034,1.8320752,305.1396111,1.96500002,89,29.41176471,100,9.979058034,10.40846125,1.302081626,0,1,0,0,0
4714,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502641991,9.979058034,1.8323478,305.0574879,1.965000019,89,29.38235294,100,9.979058034,11.44946827,1.302399667,0,1,0,0,0
4715,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502642001,9.979058034,1.83262,305.0448487,1.965000018,89,29.31372549,100,9.979058034,10.20536204,1.302683149,0,1,0,0,0
4716,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.50264201,9.979058034,1.8328918,304.9238744,1.965000017,89,29.28431373,100,9.979058034,12.14509454,1.303020513,0,1,0,0,0
4717,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502642017,9.979058034,1.8331632,304.9156479,1.965000016,89.00625,29.20588235,100,9.979058034,10.12635295,1.303301801,0,1,0,0,0
4718,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502642024,9.979058034,1.8334342,304.9156479,1.965000015,89.00625,29.12745098,100,9.979058034,9.979058034,1.303578997,0,1,0,0,0
4719,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502642029,9.979058034,1.8337048,304.9156479,1.965000014,89.00625,29.04901961,100,9.979058034,9.979058034,1.303856193,0,1,0,0,0
4720,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502642034,9.979058034,1.833975,304.9156479,1.965000014,89.00625,28.97058824,100,9.979058034,9.979058034,1.304133389,0,1,0,0,0
4721,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502642038,9.979058034,1.8342448,304.9156479,1.965000013,89.00625,28.89215686,100,9.979058034,9.979058034,1.304410585,0,1,0,0,0
4722,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502642041,9.979058034,1.8345142,304.9156479,1.965000012,89.00625,28.82352941,100,9.979058034,9.979058034,1.304687781,0,1,0,0,0
4723,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502642044,9.979058034,1.8347832,304.9156479,1.965000011,89.0125,28.74509804,100,9.979058034,9.979058034,1.304964977,0,1,0,0,0
4724,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502642047,9.979058034,1.8350518,304.9156479,1.965000011,89.0125,28.66666667,100,9.979058034,9.979058034,1.305242173,0,1,0,0,0
4725,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502642049,9.979058034,1.83532,304.9134087,1.96500001,89.0125,28.58823529,100,9.979058034,10.01915076,1.305520483,0,1,0,0,0
4726,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502642051,9.979058034,1.8355878,304.9134087,1.965000009,89.0125,28.51960784,100,9.979058034,9.979058034,1.305797679,0,1,0,0,0
4727,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502642052,9.979058034,1.8358552,304.9134087,1.965000009,89.0125,28.44117647,100,9.979058034,9.979058034,1.306074875,0,1,0,0,0
4728,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502642053,9.979058034,1.8361222,304.9134087,1.965000008,89.0125,28.3627451,100,9.979058034,9.979058034,1.306352071,0,1,0,0,0
4729,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502642055,9.979058034,1.8363888,304.9134087,1.965000008,89.0125,28.28431373,100,9.979058034,9.979058034,1.306629267,0,1,0,0,0
4730,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502642056,9.979058034,1.836655,304.9134087,1.965000007,89.01875,28.20588235,100,9.979058034,9.979058034,1.306906463,0,1,0,0,0
4731,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502642056,9.979058034,1.8369208,304.905633,1.965000007,89.01875,28.1372549,100,9.979058034,10.11828141,1.307187526,0,1,0,0,0
4732,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502642057,9.979058034,1.8371862,304.905633,1.965000007,89.01875,28.05882353,100,9.979058034,9.979058034,1.307464722,0,1,0,0,0
4733,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502642058,9.979058034,1.8374512,304.905633,1.965000006,89.01875,27.98039216,100,9.979058034,9.979058034,1.307741919,0,1,0,0,0
4734,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502642058,9.979058034,1.8377158,304.905633,1.965000006,89.01875,27.90196078,100,9.979058034,9.979058034,1.308019115,0,1,0,0,0
4735,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502642059,9.979058034,1.83798,304.8999826,1.965000006,89.01875,27.83333333,100,9.979058034,10.08022806,1.308299121,0,1,0,0,0
4736,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502642059,9.979058034,1.8382438,304.8345116,1.965000005,89.025,27.78431373,100,9.979058034,11.15131178,1.30860888,0,1,0,0,0
4737,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502642059,9.979058034,1.8385072,304.7540905,1.965000005,89.025,27.74509804,100,9.979058034,11.41899229,1.308926074,0,1,0,0,0
